
144861	-1.11411
144862	-1.24518
144863	-1.17965
144864	-1.37626
144865	-1.37625
144866	-1.24518
144867	-1.17965
144868	-1.44179
144869	-1.57286
144870	-1.04857
144871	1.00E-06
144872	0.917507
144873	-2.03161
144874	-3.21126
144875	-3.21126
144876	-1.96608
144877	-1.24518
144878	-1.17965
144879	-1.11411
144880	-1.11411
144881	-1.04857
144882	-1.24518
144883	-0.983039
144884	-1.11411
144885	-1.11411
144886	-0.983039
144887	-0.983038
144888	-1.04858
144889	-0.98304
144890	-0.851966
144891	-0.98304
144892	-0.851966
144893	-0.851968
144894	-0.589824
144895	-0.720895
144896	-0.589823
144897	-0.524288
144898	-0.720893
144899	-0.45875
144900	-0.589824
144901	-0.589822
144902	-0.917502
144903	-0.851966
144904	-1.04858
144905	-1.11411
144906	-1.31072
144907	-1.11411
144908	-1.24518
144909	-1.31072
144910	-1.11411
144911	-1.31072
144912	-1.17965
144913	-1.31072
144914	-1.11411
144915	-1.24518
144916	-1.24518
144917	-1.17965
144918	-1.31072
144919	-1.24518
144920	-1.24518
144921	-1.11411
144922	-1.31072
144923	-1.11411
144924	-1.24518
144925	-1.31072
144926	-1.31072
144927	-1.17965
144928	-1.11411
144929	-1.31072
144930	-1.11411
144931	-1.31072
144932	-1.17965
144933	-1.24518
144934	-1.11411
144935	-1.24518
144936	-1.24518
144937	-1.11411
144938	-1.11411
144939	-0.917502
144940	-0.917502
144941	-0.720894
144942	-0.917504
144943	-0.917502
144944	-0.98304
144945	-1.17965
144946	-1.31072
144947	-1.24518
144948	-1.24518
144949	-1.37626
144950	-1.17965
144951	-1.31072
144952	-1.31072
144953	-0.65536
144954	0.655363
144955	0.786432
144956	-0.720893
144957	-2.49037
144958	-3.47341
144959	-1.6384
144960	-1.24518
144961	-1.04857
144962	-1.24518
144963	-1.11411
144964	-1.04858
144965	-1.04857
144966	-1.17965
144967	-1.04858
144968	-0.983038
144969	-1.11411
144970	-0.917504
144971	-1.04857
144972	-0.851967
144973	-1.04857
144974	-0.851968
144975	-0.851968
144976	-0.917502
144977	-0.655358
144978	-0.78643
144979	-0.589822
144980	-0.720895
144981	-0.524285
144982	-0.589823
144983	-0.524287
144984	-0.524286
144985	-0.720894
144986	-0.983039
144987	-1.17965
144988	-1.04858
144989	-1.31072
144990	-1.11411
144991	-1.24518
144992	-1.17965
144993	-1.31072
144994	-1.17965
144995	-1.17965
144996	-1.31072
144997	-1.11411
144998	-1.24518
144999	-1.17965
145000	-1.31072
145001	-1.11411
145002	-1.17965
145003	-1.17965
145004	-1.11411
145005	-1.11411
145006	-1.24518
145007	-1.24518
145008	-1.11411
145009	-1.24518
145010	-1.17965
145011	-1.17965
145012	-1.11411
145013	-1.24518
145014	-1.17965
145015	-1.11411
145016	-1.24518
145017	-1.11411
145018	-1.24518
145019	-1.11411
145020	-1.11411
145021	-0.917501
145022	-0.917503
145023	-0.917504
145024	-0.720896
145025	-0.917503
145026	-1.04858
145027	-1.24518
145028	-1.11411
145029	-1.37625
145030	-1.31072
145031	-1.37626
145032	-1.17965
145033	-1.44179
145034	-1.6384
145035	-1.31072
145036	-0.32768
145037	0.917504
145038	-1.37626
145039	-3.01465
145040	-3.4734
145041	-2.42483
145042	-1.44179
145043	-1.24518
145044	-1.31072
145045	-1.17965
145046	-1.04858
145047	-1.24518
145048	-0.983039
145049	-1.11411
145050	-1.11411
145051	-1.17965
145052	-0.983037
145053	-1.04857
145054	-1.04858
145055	-0.851968
145056	-1.04858
145057	-0.851967
145058	-0.917502
145059	-0.655359
145060	-0.786432
145061	-0.65536
145062	-0.589822
145063	-0.65536
145064	-0.655359
145065	-0.655358
145066	-0.589824
145067	-0.917501
145068	-0.851966
145069	-1.04858
145070	-1.17965
145071	-1.37625
145072	-1.17965
145073	-1.24518
145074	-1.37626
145075	-1.17965
145076	-1.37625
145077	-1.17965
145078	-1.31072
145079	-1.11411
145080	-1.24518
145081	-1.17965
145082	-1.11411
145083	-1.24518
145084	-1.17965
145085	-1.17965
145086	-1.04858
145087	-1.24518
145088	-1.11411
145089	-1.17965
145090	-1.04857
145091	-1.24518
145092	-1.11411
145093	-1.04858
145094	-1.17965
145095	-1.04857
145096	-1.17965
145097	-1.04858
145098	-1.24518
145099	-1.04858
145100	-1.17965
145101	-1.11411
145102	-0.98304
145103	-1.04858
145104	-0.851967
145105	-0.851967
145106	-0.655359
145107	-0.917503
145108	-0.917501
145109	-0.98304
145110	-1.11411
145111	-1.31072
145112	-1.31072
145113	-1.24518
145114	-1.37625
145115	-1.11411
145116	-1.37625
145117	-1.04858
145118	-0.131072
145119	0.983043
145120	0.524288
145121	-1.24518
145122	-2.75251
145123	-2.22822
145124	-1.37625
145125	-1.17965
145126	-0.98304
145127	-1.17965
145128	-1.04858
145129	-0.983039
145130	-0.917504
145131	-1.04858
145132	-1.04857
145133	-0.917504
145134	-1.04858
145135	-0.851968
145136	-0.917504
145137	-0.851965
145138	-0.98304
145139	-0.851966
145140	-0.851966
145141	-0.917501
145142	-0.655358
145143	-0.65536
145144	-0.589823
145145	-0.720894
145146	-0.524286
145147	-0.655357
145148	-0.589824
145149	-0.524288
145150	-0.78643
145151	-0.983038
145152	-1.11411
145153	-0.98304
145154	-1.24518
145155	-1.11411
145156	-1.31072
145157	-1.11411
145158	-1.24518
145159	-1.17965
145160	-1.11411
145161	-1.24518
145162	-1.11411
145163	-1.17965
145164	-1.11411
145165	-1.31072
145166	-1.11411
145167	-1.17965
145168	-1.24518
145169	-1.31072
145170	-1.17965
145171	-1.24518
145172	-1.24518
145173	-1.11411
145174	-1.31072
145175	-1.17965
145176	-1.31072
145177	-1.11411
145178	-1.31072
145179	-1.24518
145180	-1.17965
145181	-1.31072
145182	-1.04857
145183	-0.983039
145184	-0.851966
145185	-0.917502
145186	-0.720895
145187	-0.851968
145188	-1.04858
145189	-1.24518
145190	-1.17965
145191	-1.17965
145192	-1.37626
145193	-1.17965
145194	-1.31072
145195	-1.24518
145196	-1.6384
145197	-1.11411
145198	-0.131069
145199	0.917506
145200	0.65536
145201	-1.31072
145202	-3.14573
145203	-2.35929
145204	-1.31072
145205	-1.24518
145206	-1.11411
145207	-1.17965
145208	-1.24518
145209	-1.11411
145210	-1.11411
145211	-1.04857
145212	-1.17965
145213	-0.917504
145214	-1.11411
145215	-0.983039
145216	-1.11411
145217	-0.917503
145218	-0.983038
145219	-0.983039
145220	-0.786432
145221	-0.917504
145222	-0.720895
145223	-0.786429
145224	-0.524286
145225	-0.65536
145226	-0.589821
145227	-0.458752
145228	-0.720893
145229	-0.78643
145230	-0.851968
145231	-0.851966
145232	-1.17965
145233	-1.04858
145234	-1.11411
145235	-1.04858
145236	-1.31072
145237	-1.17965
145238	-1.24518
145239	-1.31072
145240	-1.11411
145241	-1.24518
145242	-1.11411
145243	-1.31072
145244	-1.04858
145245	-1.24518
145246	-1.24518
145247	-1.11411
145248	-1.11411
145249	-1.17965
145250	-1.24518
145251	-1.11411
145252	-1.31072
145253	-1.11411
145254	-1.17965
145255	-1.11411
145256	-1.31072
145257	-1.17965
145258	-1.17965
145259	-1.31072
145260	-1.04857
145261	-1.11411
145262	-0.851967
145263	-0.917504
145264	-0.720895
145265	-0.917501
145266	-1.04857
145267	-0.983039
145268	-1.17965
145269	-1.24518
145270	-1.37626
145271	-1.17965
145272	-1.31072
145273	-1.17965
145274	-1.31072
145275	-1.04858
145276	-0.131072
145277	0.917506
145278	0.589824
145279	-1.31072
145280	-2.75251
145281	-2.29376
145282	-1.31072
145283	-1.24518
145284	-1.11411
145285	-1.17965
145286	-1.17965
145287	-0.983039
145288	-1.04857
145289	-1.11411
145290	-1.17965
145291	-0.983039
145292	-1.11411
145293	-1.04858
145294	-1.11411
145295	-0.917503
145296	-1.04857
145297	-0.983037
145298	-0.851965
145299	-0.983037
145300	-0.720894
145301	-0.720896
145302	-0.524288
145303	-0.720894
145304	-0.524288
145305	-0.524288
145306	-0.65536
145307	-0.589821
145308	-0.851967
145309	-0.917502
145310	-1.11411
145311	-0.983039
145312	-1.17965
145313	-1.24518
145314	-1.31072
145315	-1.11411
145316	-1.24518
145317	-1.31072
145318	-1.11411
145319	-1.31072
145320	-1.11411
145321	-1.24518
145322	-1.11411
145323	-1.24518
145324	-1.17965
145325	-1.11411
145326	-1.31072
145327	-1.24518
145328	-1.17965
145329	-1.11411
145330	-1.31072
145331	-1.11411
145332	-1.24518
145333	-1.24518
145334	-1.37625
145335	-1.11411
145336	-1.11411
145337	-1.11411
145338	-0.851967
145339	-0.983037
145340	-0.851965
145341	-0.983038
145342	-0.851965
145343	-1.11411
145344	-1.17965
145345	-1.17965
145346	-1.44179
145347	-1.31072
145348	-1.24518
145349	-1.11411
145350	-1.44179
145351	-1.44179
145352	-1.04858
145353	3.00E-06
145354	0.262144
145355	-1.50733
145356	-2.94912
145357	-3.08019
145358	-1.96608
145359	-1.37626
145360	-1.11411
145361	-1.31072
145362	-1.11411
145363	-1.17965
145364	-1.11411
145365	-0.983038
145366	-1.17965
145367	-1.11411
145368	-1.17965
145369	-0.983037
145370	-1.11411
145371	-0.917503
145372	-0.917504
145373	-0.851966
145374	-0.983037
145375	-0.786432
145376	-0.65536
145377	-0.78643
145378	-0.589822
145379	-0.65536
145380	-0.524285
145381	-0.655359
145382	-0.524285
145383	-0.720895
145384	-0.851965
145385	-0.78643
145386	-1.04857
145387	-1.04858
145388	-1.24518
145389	-1.04857
145390	-1.24518
145391	-1.17965
145392	-1.11411
145393	-1.04858
145394	-1.24518
145395	-1.17965
145396	-1.11411
145397	-1.24518
145398	-1.04858
145399	-1.17965
145400	-1.04857
145401	-1.24518
145402	-1.11411
145403	-1.17965
145404	-1.24518
145405	-1.04857
145406	-1.17965
145407	-1.11411
145408	-1.24518
145409	-1.04858
145410	-1.24518
145411	-1.17965
145412	-1.04857
145413	-0.851965
145414	-0.851967
145415	-0.851966
145416	-0.720894
145417	-0.98304
145418	-0.983038
145419	-1.24518
145420	-1.11411
145421	-1.31072
145422	-1.31072
145423	-1.24518
145424	-1.37626
145425	-1.17965
145426	-1.50733
145427	-0.983037
145428	3.00E-06
145429	1.04858
145430	0.262145
145431	-1.6384
145432	-3.01465
145433	-2.03161
145434	-1.31072
145435	-1.24518
145436	-1.17965
145437	-1.31072
145438	-1.17965
145439	-1.24518
145440	-1.04857
145441	-1.24518
145442	-1.17965
145443	-1.04858
145444	-1.17965
145445	-1.04858
145446	-1.11411
145447	-0.98304
145448	-1.11411
145449	-0.917502
145450	-0.983037
145451	-0.917503
145452	-0.851966
145453	-0.720893
145454	-0.655357
145455	-0.78643
145456	-0.524285
145457	-0.655359
145458	-0.655358
145459	-0.983037
145460	-0.851967
145461	-1.04857
145462	-1.11411
145463	-1.04857
145464	-1.31072
145465	-1.11411
145466	-1.31072
145467	-1.11411
145468	-1.31072
145469	-1.17965
145470	-1.17965
145471	-1.31072
145472	-1.24518
145473	-1.17965
145474	-1.11411
145475	-1.31072
145476	-1.11411
145477	-1.24518
145478	-1.17965
145479	-1.31072
145480	-1.11411
145481	-1.17965
145482	-1.31072
145483	-1.11411
145484	-1.31072
145485	-1.11411
145486	-1.24518
145487	-1.04858
145488	-1.17965
145489	-0.98304
145490	-0.851968
145491	-0.917502
145492	-0.851967
145493	-0.917504
145494	-0.917501
145495	-1.17965
145496	-1.11411
145497	-1.24518
145498	-1.24518
145499	-1.37626
145500	-1.17965
145501	-1.17965
145502	-1.44179
145503	-1.37626
145504	-1.24518
145505	0.917506
145506	0.393216
145507	-1.17965
145508	-2.88358
145509	-3.08019
145510	-2.09715
145511	-1.44179
145512	-1.17965
145513	-1.17965
145514	-1.04857
145515	-1.24518
145516	-1.04857
145517	-1.11411
145518	-0.917504
145519	-1.11411
145520	-1.04857
145521	-0.983037
145522	-1.04858
145523	-0.851966
145524	-0.983037
145525	-0.786432
145526	-0.983037
145527	-0.720893
145528	-0.720895
145529	-0.65536
145530	-0.524288
145531	-0.524286
145532	-0.589822
145533	-0.655359
145534	-0.524285
